,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.6676,0.0512,0.6535,0.6522,0.0524,,0.0971,0.1067,0.6547,15,514,271,8
0_1,0.6615,0.0469,0.6732,0.6522,0.0588,,0.1079,0.124,0.6931,15,545,240,8
0_2,0.7485,0.106,0.6606,0.6957,0.0516,,0.0961,0.1098,0.6275,16,491,294,7
0_3,0.6055,0.0468,0.5785,0.4348,0.0439,,0.0797,0.058,0.7141,10,567,218,13
0_4,0.5433,0.0354,0.4966,0.2917,0.029,,0.0528,-0.0025,0.6894,7,550,234,17
0_5,0.5774,0.0488,0.5495,0.4167,0.0386,,0.0707,0.036,0.6745,10,535,249,14
0_6,0.6672,0.0579,0.6271,0.5833,0.0515,,0.0946,0.0913,0.6683,14,526,258,10
0_7,0.65,0.0845,0.6232,0.5652,0.0494,,0.0909,0.0875,0.6778,13,534,250,10
0_8,0.5988,0.0432,0.5273,0.3913,0.033,,0.0608,0.0192,0.6555,9,520,264,14
0_9,0.5469,0.0328,0.4979,0.3478,0.0282,,0.0521,-0.0015,0.6394,8,508,276,15
0_Mean,0.6267,0.0554,0.5887,0.5031,0.0436,,0.0803,0.0629,0.6694,11.7,529.0,255.4,11.6
0_SD,0.064,0.0228,0.0677,0.1435,0.0108,,0.0201,0.0475,0.0261,3.2676869155073254,22.115856553864493,22.116861340514745,3.438345855527367
Mean,0.6267,0.0554,0.5887,0.5031,0.0436,,0.0803,0.0628,0.6694,11.7,529.0,255.4,11.6
SD,0.064,0.0228,0.0678,0.1435,0.0108,,0.0201,0.0475,0.0261,3.2677,22.1159,22.1169,3.4383
