,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.6487,0.1284,0.599,0.2105,0.2857,,0.2424,0.2298,0.9692,4,782,10,15
0_1,0.6968,0.1586,0.5983,0.2105,0.2667,,0.2353,0.2208,0.9679,4,781,11,15
0_2,0.6801,0.1156,0.599,0.2105,0.2857,,0.2424,0.2298,0.9692,4,782,10,15
0_3,0.7563,0.3021,0.6284,0.2632,0.5,,0.3448,0.352,0.9766,5,787,5,14
0_4,0.6702,0.0962,0.5438,0.1053,0.125,,0.1143,0.0953,0.9618,2,778,14,17
0_5,0.6924,0.0819,0.5952,0.2105,0.2,,0.2051,0.1856,0.9618,4,776,16,15
0_6,0.6532,0.115,0.5476,0.1053,0.2,,0.1379,0.1304,0.9692,2,784,8,17
0_7,0.7786,0.1923,0.6259,0.2632,0.3571,,0.303,0.2924,0.9716,5,783,9,14
0_8,0.7723,0.1767,0.5699,0.15,0.2727,,0.1935,0.1876,0.9692,3,783,8,17
0_9,0.7992,0.2345,0.5733,0.1579,0.25,,0.1935,0.1836,0.9691,3,782,9,16
0_Mean,0.7148,0.1601,0.588,0.1887,0.2743,,0.2212,0.2107,0.9686,3.6,781.8,10.0,15.5
0_SD,0.0562,0.0685,0.0291,0.0571,0.1011,,0.0693,0.0739,0.0043,1.0749676997731399,3.0477678535099897,3.1269438398822866,1.1785113019775793
Mean,0.7148,0.1601,0.588,0.1887,0.2743,,0.2212,0.2107,0.9686,3.6,781.8,10.0,15.5
SD,0.0562,0.0685,0.0291,0.0571,0.1011,,0.0693,0.0739,0.0043,1.075,3.0478,3.1269,1.1785
